,negative,positive,total
sterilizing,1,0,1
sterling,1,0,1
stern,2,0,2
steroid,1,2,3
steroids,0,1,1
steve,2,3,5
steven,2,0,2
stevens,1,0,1
steves,0,1,1
stevie,1,0,1
steward,1,0,1
stfu,1,9,10
stick,8,8,16
sticker,3,0,3
stickers,0,1,1
stickerwoman,2,0,2
sticking,3,2,5
stickman,0,1,1
sticks,1,1,2
stiffen,1,0,1
stifle,1,0,1
stiglitz,1,0,1
stigma,1,0,1
still,203,99,302
stink,1,1,2
stinking,0,1,1
stinks,2,2,4
stinky,0,1,1
stipulations,1,0,1
stir,2,1,3
stiring,1,0,1
stirrer,1,0,1
stitches,1,0,1
stl,1,0,1
stock,10,2,12
stockbroker,1,0,1
stockholm,0,1,1
stocks,1,1,2
stoke,1,0,1
stoked,2,0,2
stolded,1,0,1
stole,3,5,8
stolen,4,2,6
stomach,1,4,5
stomp,1,0,1
stomped,0,1,1
stomping,0,1,1
stone,3,1,4
stonecutter,1,0,1
stoned,2,2,4
stoneman,1,0,1
stones,1,0,1
stonewalling,2,0,2
stood,9,2,11
stooge,1,1,2
stooges,1,0,1
stoopid,0,1,1
stop,110,102,212
stoppage,0,1,1
stopped,10,5,15
stopping,3,2,5
stops,5,2,7
storage,1,0,1
store,5,3,8
stores,3,0,3
stories,17,6,23
storm,6,4,10
stormy,6,2,8
story,48,24,72
straight,14,16,30
straighten,2,0,2
straightening,1,0,1
strait,1,0,1
straka,1,0,1
stranahahn,0,2,2
stranded,1,0,1
strange,12,2,14
strangely,1,0,1
stranger,2,1,3
strangers,7,7,14
strapped,1,0,1
straps,0,1,1
strasburgh,1,0,1
strategic,3,0,3
strategy,9,2,11
strauss,1,1,2
straussdoublesdown,1,0,1
straw,0,3,3
straws,0,3,3
stray,1,1,2
streak,1,0,1
stream,5,4,9
streamed,0,1,1
streamer,0,1,1
streaming,1,0,1
streams,0,1,1
street,7,8,15
streeter,1,0,1
streetlights,1,0,1
streets,11,9,20
strength,7,0,7
strengthened,2,0,2
stress,2,0,2
stressing,1,0,1
stretch,2,2,4
stretched,1,1,2
stretcher,1,0,1
stretching,1,0,1
strict,24,15,39
stricter,12,2,14
strictest,8,8,16
strictly,3,0,3
strike,2,1,3
strikes,1,2,3
striking,5,0,5
string,2,2,4
stringent,1,1,2
strinkingly,1,0,1
strip,5,3,8
stripes,0,1,1
striping,0,1,1
stripper,1,0,1
stripping,2,0,2
strips,1,0,1
strive,1,0,1
striving,2,0,2
stroke,1,0,1
stroking,1,0,1
strokz,1,0,1
stroll,1,0,1
strong,36,6,42
stronger,8,7,15
strongest,5,0,5
struck,1,0,1
structural,1,0,1
structure,2,1,3
structured,1,0,1
struggle,3,2,5
struggles,2,0,2
struggling,0,1,1
strung,1,0,1
strzok,0,1,1
stubbornly,0,1,1
stubby,0,1,1
stuck,5,6,11
student,14,7,21
students,21,7,28
studied,2,0,2
studies,2,4,6
studio,2,0,2
study,8,3,11
stuff,25,14,39
stuffing,1,1,2
stunned,3,0,3
stunning,9,0,9
stunt,2,3,5
stunts,1,1,2
stupid,10,112,122
stupidest,0,1,1
stupidity,1,11,12
sturmabteilung,0,2,2
sturmer,1,0,1
sturridge,0,1,1
style,13,6,19
stylist,0,1,1
stylistic,1,0,1
sub,2,0,2
subj,1,0,1
subject,18,5,23
subjective,3,0,3
subjugation,1,0,1
sublime,1,0,1
submission,0,1,1
submissions,2,0,2
submit,3,1,4
subordinate,1,0,1
subpoena,1,0,1
subpoenaed,1,0,1
subpoenas,0,1,1
subprime,0,2,2
subs,3,0,3
subsaharan,1,0,1
subscriber,2,0,2
subscribers,1,0,1
subsection,1,0,1
subsequent,2,0,2
subset,3,0,3
subside,1,0,1
subsidies,1,0,1
subsidised,1,0,1
subsidy,1,0,1
substance,1,1,2
substantial,2,0,2
substantially,2,0,2
substantiate,0,1,1
substantiated,2,0,2
substantive,1,0,1
subtitled,0,1,1
subtly,0,1,1
subversion,2,0,2
subvert,2,1,3
subverting,1,0,1
succeed,5,0,5
succeeding,1,0,1
success,6,4,10
successes,1,0,1
successful,12,10,22
successfully,4,1,5
succinctly,1,0,1
succumbed,1,0,1
suceess,1,0,1
sucessful,1,0,1
such,102,73,175
suck,8,27,35
suckage,1,0,1
sucked,1,2,3
sucker,0,2,2
suckers,1,3,4
suckin,0,1,1
sucking,2,5,7
sucks,7,47,54
sucky,1,0,1
sudden,4,1,5
suddenly,15,2,17
sue,0,4,4
sued,4,1,5
suede,1,0,1
sues,0,1,1
suffer,5,4,9
suffered,2,0,2
suffering,4,5,9
suffers,1,0,1
sufficient,0,1,1
suffisait,0,1,1
suffragettes,1,0,1
suggest,14,3,17
suggested,0,1,1
suggesting,6,1,7
suggests,1,0,1
suicide,5,7,12
suicides,0,1,1
suing,2,0,2
suit,5,3,8
suitable,1,0,1
suite,1,1,2
suits,1,1,2
sullied,0,1,1
sullivan,1,0,1
sum,0,2,2
sumerian,0,1,1
summary,0,1,1
summer,8,1,9
summit,1,0,1
summons,1,3,4
sumn,1,0,1
sums,5,1,6
sun,1,2,3
sunblock,1,0,1
sunday,7,3,10
sundown,0,1,1
sung,1,0,1
sunk,2,1,3
sunken,0,1,1
sunny,0,2,2
sunrise,1,0,1
sunset,2,1,3
sunshine,4,2,6
suntanning,0,1,1
suny,1,0,1
super,24,9,33
supergirl,1,0,1
superhero,1,0,1
superheroes,1,0,1
superior,3,3,6
supermajority,1,0,1
superman,10,1,11
superpower,1,0,1
supersized,1,1,2
supersoldier,1,0,1
supersoldiers,2,0,2
superstar,1,2,3
superstars,1,0,1
superstitious,1,0,1
supervision,0,1,1
supes,1,0,1
supplied,1,0,1
supplies,5,2,7
supply,5,2,7
suppor,0,1,1
support,127,63,190
supported,10,9,19
supporter,12,4,16
supporters,57,27,84
supporting,38,14,52
supports,18,6,24
suppose,6,7,13
supposed,22,10,32
supposedly,9,2,11
supposition,1,0,1
suppress,2,0,2
suppression,1,3,4
supremacist,4,3,7
supremacists,4,3,7
supremacy,4,4,8
suprematists,1,0,1
supreme,18,16,34
supremecists,1,0,1
supremeists,1,0,1
supremo,1,0,1
supression,1,0,1
sure,133,66,199
surely,8,6,14
surfaced,2,0,2
surfacing,1,0,1
surfing,1,1,2
surgeons,0,1,1
surgery,2,1,3
surley,1,0,1
surpass,1,0,1
surpassing,2,0,2
surpise,0,1,1
surplus,1,1,2
surprise,7,5,12
surprised,17,9,26
surprising,3,4,7
surprisingly,1,0,1
surrender,4,2,6
surrendered,1,0,1
surrounded,3,1,4
surrounding,1,0,1
surrounds,1,0,1
surveillance,1,1,2
survival,4,1,5
survive,5,3,8
survived,1,1,2
surviving,1,0,1
survivor,0,2,2
survivors,3,0,3
susan,2,0,2
sushi,4,0,4
sushma,0,1,1
suspect,5,3,8
suspected,1,0,1
suspects,0,1,1
suspend,1,1,2
suspended,10,1,11
suspends,0,1,1
suspension,3,0,3
suspensions,2,1,3
suspicion,1,0,1
suspicious,2,3,5
sustain,1,0,1
sutherland,1,0,1
sverige,1,0,1
swagger,0,1,1
swallow,4,0,4
swallowed,1,1,2
swallwell,0,1,1
swalwell,3,1,4
swamp,13,14,27
swampers,1,0,1
swansea,0,1,1
swapping,0,2,2
swaraj,0,1,1
swarm,0,1,1
swastikas,0,1,1
swathes,0,1,1
sway,1,1,2
swaying,1,0,1
sways,0,1,1
swear,5,5,10
swearer,2,0,2
sweating,1,1,2
sweatshirt,1,0,1
sweden,3,1,4
swedes,1,0,1
swedish,2,1,3
sweeping,1,0,1
sweepstakes,0,1,1
sweet,26,4,30
sweetest,6,0,6
sweetheart,3,0,3
sweetie,5,1,6
sweetness,1,0,1
swift,1,2,3
swimsuit,0,1,1
swing,2,0,2
swinging,0,2,2
swings,0,2,2
swinson,0,1,1
swiss,0,1,1
switch,4,0,4
switched,1,0,1
switcher,0,1,1
switches,1,0,1
switzerland,0,1,1
sword,2,0,2
swords,1,1,2
swore,0,1,1
swr,1,0,1
swung,0,1,1
sy,0,1,1
sycophant,1,0,1
sycophantic,0,1,1
sycophants,1,1,2
sylvester,1,0,1
symbol,4,2,6
symbolises,0,1,1
sympathies,1,0,1
sympathize,1,0,1
sympathizer,0,1,1
sympathizers,1,0,1
sympathizes,0,1,1
sympathy,6,2,8
symptom,1,0,1
symptoms,1,0,1
synch,1,0,1
synchronicity,1,0,1
syndicate,1,1,2
syndrome,3,4,7
synonymous,2,0,2
syntactically,1,0,1
syracuse,0,1,1
syria,0,1,1
syrian,0,1,1
system,21,13,34
systemic,0,1,1
systems,3,0,3
szczepanski,1,0,1
tabby,2,0,2
table,2,4,6
taboo,1,0,1
tabs,1,0,1
tack,2,1,3
tackle,1,1,2
tacos,0,1,1
tacozt,0,1,1
tacs,1,0,1
tactic,17,6,23
tactically,0,1,1
tactics,14,12,26
tad,0,2,2
taeyoun,0,1,1
tag,5,3,8
tagged,0,1,1
tagging,1,0,1
tail,1,0,1
tails,0,1,1
tainted,1,0,1
take,164,93,257
takedown,1,0,1
taken,21,11,32
takendted,0,1,1
takeover,5,0,5
takes,27,14,41
taking,56,16,72
taklked,1,0,1
tale,0,1,1
talent,9,2,11
talented,12,0,12
tales,2,1,3
talk,77,38,115
talked,5,5,10
talker,1,0,1
talkin,2,2,4
talking,60,58,118
talks,14,8,22
tall,4,1,5
taller,1,0,1
tallest,1,2,3
tamir,1,0,1
tammy,1,0,1
tana,1,1,2
tangerine,1,0,1
tangled,0,1,1
tango,0,1,1
tank,2,3,5
tanked,0,1,1
tanking,0,1,1
tanks,1,0,1
tanner,1,0,1
tanrums,1,0,1
tantamount,1,0,1
tantrum,7,3,10
tantrums,4,4,8
tanzania,1,0,1
tap,0,2,2
tapah,1,0,1
tapdance,1,0,1
tape,4,3,7
tapper,0,1,1
tarah,1,0,1
taravat,1,0,1
target,21,8,29
targeted,3,3,6
targeting,6,2,8
targets,3,0,3
tariffs,2,0,2
tarmac,1,1,2
tarnished,1,0,1
tarzan,1,0,1
taser,1,0,1
task,2,1,3
taste,4,0,4
tasted,0,1,1
tasting,0,1,1
tat,1,0,1
tata,1,0,1
tatas,0,1,1
tattoo,1,1,2
tattoos,1,1,2
tatts,1,0,1
taught,3,2,5
taurus,1,0,1
tax,32,20,52
taxation,1,0,1
taxes,20,10,30
taxi,1,0,1
taxpayer,7,0,7
taxpayers,11,4,15
taxreform,1,0,1
taylor,0,1,1
tays,0,1,1
tbc,0,1,1
tbere,0,1,1
tbey,0,1,1
tbf,1,0,1
tbh,10,5,15
tbose,1,0,1
tbqh,0,1,1
tc,2,0,2
td,2,0,2
tdavis,0,1,1
tdp,0,1,1
tds,6,3,9
te,1,1,2
tea,7,2,9
teach,6,9,15
teacher,6,3,9
teachers,6,8,14
teaches,2,0,2
teaching,11,7,18
teachings,0,1,1
tealest,0,1,1
team,46,16,62
teams,6,1,7
teamwork,0,1,1
tear,7,3,10
tearing,3,3,6
tears,7,5,12
tease,1,0,1
teased,1,0,1
teasers,1,0,1
tech,6,2,8
technical,1,1,2
technically,2,1,3
technique,2,0,2
techniques,2,1,3
techno,1,0,1
technological,1,0,1
technology,4,0,4
tectics,0,1,1
ted,11,6,17
teds,1,0,1
tee,1,0,1
teen,5,1,6
teenage,2,3,5
teenager,0,1,1
teenagers,2,1,3
teens,2,1,3
teetering,0,1,1
teeth,2,2,4
teju,1,0,1
telecom,1,0,1
telegram,1,0,1
telephone,2,0,2
teleports,1,0,1
telesmokacatin,0,1,1
television,0,3,3
telford,1,0,1
teli,2,0,2
tell,107,54,161
teller,2,0,2
telling,44,15,59
tells,8,11,19
telltale,0,1,1
tellu,1,0,1
telly,1,0,1
temp,1,1,2
tempe,0,1,1
temper,5,3,8
temperament,1,0,1
temperamental,1,0,1
temperature,1,1,2
tempered,0,1,1
temple,1,0,1
temples,1,0,1
tempor,1,0,1
temporarily,2,0,2
tempted,1,0,1
ten,8,1,9
tenacity,1,0,1
tenants,0,1,1
tend,4,1,5
tendencies,2,1,3
tendency,3,0,3
tending,1,0,1
tenet,1,0,1
tenets,1,0,1
tennant,1,0,1
tennessee,1,0,1
tennis,13,6,19
tens,0,1,1
tense,1,0,1
tension,1,0,1
tensor,2,0,2
tentacle,0,1,1
tents,1,0,1
tepper,1,0,1
term,32,8,40
terminal,2,0,2
termination,1,1,2
terms,12,9,21
terps,1,0,1
terrible,15,14,29
terrific,1,1,2
terrified,3,1,4
terrifying,0,2,2
terriorist,0,1,1
territory,2,2,4
terroism,0,1,1
terror,7,7,14
terrorism,5,4,9
terrorist,22,25,47
terrorists,13,24,37
terrorize,1,0,1
terrorsits,0,1,1
terry,0,1,1
tesco,2,1,3
tesla,1,0,1
tess,0,1,1
tessa,1,0,1
tessyfiy,0,1,1
test,12,7,19
testament,0,1,1
testifies,0,1,1
testify,20,3,23
testifying,3,0,3
testimony,1,1,2
testing,4,1,5
testosterone,0,1,1
testy,0,1,1
teump,1,0,1
tevagas,1,0,1
texan,1,1,2
texans,5,4,9
texas,33,14,47
text,5,3,8
textbook,1,0,1
textbooks,1,0,1
texted,2,0,2
tf,2,3,5
tfrump,1,0,1
tfw,0,1,1
tge,1,1,2
th,39,13,52
tha,0,1,1
thaddeus,1,0,1
tham,0,1,1
thames,1,0,1
than,223,138,361
thank,164,24,188
thanked,0,1,1
thankful,7,2,9
thankfully,2,0,2
thanking,2,3,5
thanknyou,1,0,1
thanks,86,16,102
thanksgiving,0,1,1
thanos,0,1,1
thanx,2,0,2
that,1873,1174,3047
thatcher,3,2,5
thatd,0,1,1
thats,30,25,55
thay,1,0,1
the,5824,3250,9074
theater,1,1,2
theatre,2,0,2
theatres,0,1,1
theatrics,1,1,2
theats,1,0,1
thebills,1,0,1
thed,1,0,1
thee,0,2,2
theft,2,1,3
theif,1,0,1
their,391,299,690
theirs,4,0,4
theist,1,0,1
them,350,209,559
themfaux,1,0,1
themself,1,0,1
themselves,44,26,70
then,223,120,343
theologically,1,0,1
theology,1,0,1
theonomists,1,0,1
theories,5,1,6
theorist,1,0,1
theory,5,2,7
therapist,5,2,7
therapy,1,0,1
there,399,187,586
thereby,1,1,2
therefor,1,0,1
therefore,7,3,10
theres,3,3,6
theresa,10,6,16
therese,1,0,1
thereupon,1,0,1
these,174,162,336
theu,0,1,1
thewhitehouse,1,0,1
they,980,685,1665
theyll,1,0,1
theyre,2,1,3
thf,0,1,1
thgs,0,1,1
thick,3,2,5
thickens,0,1,1
thickest,1,0,1
thief,2,2,4
thier,3,1,4
thieves,0,1,1
thighs,0,1,1
thin,1,4,5
thing,122,88,210
thingie,1,0,1
things,93,46,139
think,363,192,555
thinker,4,1,5
thinkers,3,0,3
thinkin,0,1,1
thinking,41,23,64
thinks,33,36,69
thinly,1,0,1
thinner,1,0,1
thinx,1,0,1
third,11,2,13
thirium,1,0,1
thirsty,1,0,1
thirties,1,0,1
thirty,4,0,4
this,1099,755,1854
thiswacko,1,0,1
thivery,0,1,1
tho,18,12,30
thomas,8,5,13
thor,1,0,1
thorn,0,1,1
thoroughly,2,0,2
thort,1,0,1
thos,1,1,2
those,132,108,240
thot,1,1,2
thou,5,0,5
though,58,28,86
thought,85,37,122
thoughtful,3,0,3
thoughts,18,3,21
thousand,4,1,5
thousands,8,7,15
thrash,1,0,1
thre,0,1,1
thread,13,7,20
threads,1,0,1
threat,13,10,23
threaten,3,7,10
threatened,5,3,8
threatening,9,8,17
threatens,1,1,2
threats,22,16,38
three,16,5,21
threichnwo,0,1,1
threw,4,3,7
thrill,2,0,2
thrilled,5,0,5
thrive,2,1,3
thrives,0,1,1
throat,3,4,7
throgh,0,1,1
throne,1,1,2
throttling,1,0,1
through,76,33,109
throughout,1,2,3
throw,17,14,31
throwing,3,14,17
thrown,7,7,14
throws,4,0,4
thru,3,3,6
thry,1,0,1
thst,1,1,2
tht,0,1,1
thu,1,0,1
thug,2,2,4
thugaratti,1,0,1
thuggish,1,0,1
thugs,7,16,23
thulare,1,0,1
thumb,0,2,2
thumbs,1,0,1
thump,1,0,1
thunks,1,0,1
thursday,4,2,6
thus,6,1,7
thw,0,1,1
thwart,0,1,1
thwarted,1,0,1
thx,0,1,1
thyats,1,0,1
tibet,1,0,1
tic,1,0,1
ticians,0,1,1
tick,1,3,4
ticket,6,0,6
tickets,5,0,5
ticktock,1,0,1
tide,5,1,6
tidy,0,1,1
tie,2,0,2
tied,0,2,2
tier,1,0,1
tiered,0,1,1
ties,5,1,6
tifa,1,0,1
tiffany,1,0,1
tiger,1,1,2
tigers,1,0,1
tight,4,4,8
tighter,1,0,1
tighty,1,0,1
tihnks,0,1,1
tikoo,0,1,1
til,1,1,2
till,9,7,16
tilted,1,0,1
tim,5,2,7
time,259,136,395
timed,1,0,1
timeline,3,0,3
timelines,1,0,1
timely,0,2,2
times,45,20,65
timetable,1,0,1
timid,1,0,1
timing,6,1,7
tin,2,0,2
tina,5,0,5
tincture,1,0,1
tinderbox,0,1,1
tingling,1,0,1
tint,0,1,1
tinubu,0,2,2
tiny,2,2,4
tinys,1,0,1
tip,2,0,2
tippi,1,0,1
tips,1,0,1
tire,1,1,2
tired,25,13,38
tires,1,0,1
tiresome,0,1,1
tiring,0,1,1
tis,0,1,1
tit,0,2,2
titan,1,0,1
titanic,2,0,2
title,6,8,14
titles,1,0,1
tits,0,2,2
titties,1,0,1
titty,0,1,1
titus,1,0,1
tje,0,1,1
tjhan,1,0,1
tl,2,2,4
tm,2,0,2
tmart,1,0,1
tmi,0,1,1
tml,1,0,1
tmx,1,0,1
tn,3,0,3
to,4050,2269,6319
toad,2,2,4
toadette,1,0,1
toadstool,0,1,1
toast,5,2,7
toby,1,0,1
tock,0,3,3
today,86,23,109
todays,2,0,2
todd,1,0,1
toddler,1,0,1
toddlers,1,0,1
toe,1,3,4
toeing,1,0,1
toenails,0,1,1
toffee,1,0,1
tofu,2,0,2
together,35,21,56
toh,1,0,1
toilet,0,3,3
token,1,0,1
told,38,21,59
tolerable,0,1,1
tolerance,1,2,3
tolerant,2,2,4
tolerate,2,1,3
toll,1,2,3
tolls,2,0,2
tom,10,5,15
tombstone,1,0,1
tomlins,1,0,1
tommy,4,0,4
tomorrow,15,8,23
ton,3,0,3
tone,2,3,5
toned,1,0,1
tongs,0,1,1
tongue,2,2,4
tonight,21,2,23
tons,3,1,4
tony,1,3,4
too,225,113,338
took,41,20,61
tool,10,6,16
toolbox,1,0,1
tools,4,2,6
tooo,1,0,1
tooth,1,0,1
toothless,1,0,1
top,27,17,44
topic,5,0,5
topics,4,2,6
torb,0,2,2
torches,0,1,1
torey,1,0,1
tories,13,7,20
torn,0,1,1
toronto,3,1,4
tortured,1,0,1
tory,14,9,23
torys,1,0,1
tos,0,2,2
toss,2,2,4
tossed,2,0,2
tosser,1,0,1
total,13,28,41
totalitarain,0,1,1
totalitarian,1,1,2
totally,24,15,39
totals,1,0,1
totes,1,0,1
toting,2,0,2
tottori,1,0,1
touch,14,6,20
touchdown,1,0,1
touched,2,1,3
toucher,1,0,1
touchy,1,0,1
tough,13,6,19
toughen,1,0,1
tougher,4,3,7
toughest,4,3,7
tour,6,1,7
touring,1,1,2
tourism,1,0,1
tourist,2,0,2
tourists,1,0,1
tournament,4,2,6
tours,1,0,1
tout,1,0,1
touting,1,0,1
tova,1,0,1
tow,2,1,3
toward,2,4,6
towards,16,5,21
towed,1,0,1
towel,1,1,2
towels,1,3,4
tower,1,2,3
town,11,7,18
townhalls,0,1,1
towns,0,1,1
towrds,0,1,1
toxic,2,4,6
toxins,1,0,1
toy,1,1,2
toys,2,1,3
tp,2,0,2
tpp,3,0,3
traced,2,0,2
traces,1,0,1
track,6,1,7
tracking,1,0,1
tracks,3,1,4
tracksuit,1,0,1
tract,0,1,1
trade,12,15,27
traded,1,0,1
trademark,1,0,1
trader,2,1,3
trades,1,0,1
trading,1,0,1
tradition,0,2,2
traditional,3,0,3
traditionalist,0,1,1
traditionalists,1,1,2
traditions,0,1,1
traffic,3,2,5
trafficker,0,1,1
traffickers,1,0,1
trafficking,0,1,1
tragedies,1,0,1
tragedy,1,5,6
tragic,1,3,4
trail,1,3,4
trailer,3,2,5
trailing,1,0,1
train,4,4,8
trained,4,3,7
trainer,0,1,1
training,14,3,17
trains,2,1,3
traitor,0,17,17
traitors,1,5,6
tranny,1,1,2
tranquility,1,0,1
trans,9,1,10
transcending,0,1,1
transfer,4,1,5
transference,2,0,2
transforming,0,1,1
transgender,1,1,2
transgenders,0,2,2
transit,1,0,1
transition,1,1,2
translate,1,1,2
translation,1,1,2
translations,0,1,1
transmission,1,0,1
transparency,4,5,9
transparent,8,0,8
transphobe,1,0,1
transphobia,1,0,1
transphobic,0,1,1
transpired,1,0,1
transportation,0,1,1
transported,0,1,1
transvestite,0,1,1
trap,2,2,4
trapped,3,1,4
trappings,1,0,1
trash,11,24,35
trashed,2,1,3
trashing,0,2,2
trashno,1,0,1
trashpeople,0,1,1
trashy,1,5,6
trauma,3,0,3
traumatised,0,1,1
traumatized,2,0,2
travel,4,0,4
traveling,2,0,2
travesty,2,1,3
travis,1,1,2
travon,0,1,1
treacherous,1,2,3
treachery,1,0,1
tread,3,0,3
treason,5,13,18
treasonous,2,1,3
treasons,0,1,1
treasure,2,1,3
treasury,1,0,1
treat,4,2,6
treated,14,3,17
treatin,1,0,1
treating,3,2,5
treatment,8,2,10
treatments,1,0,1
treats,2,1,3
tree,5,3,8
trees,2,0,2
trek,1,0,1
tremendous,1,2,3
trend,0,2,2
trending,3,0,3
trends,1,0,1
trent,1,0,1
treph,7,0,7
tri,1,0,1
trial,6,0,6
trials,3,0,3
triangle,0,1,1
tribe,1,0,1
tribes,2,0,2
tribunal,1,1,2
tribune,1,0,1
tribute,2,0,2
trick,2,2,4
tricks,5,5,10
tricky,1,0,1
tried,26,20,46
tries,11,7,18
trigger,5,3,8
triggered,0,4,4
triggering,2,0,2
triggers,2,0,2
trillion,2,3,5
trip,3,0,3
triple,0,2,2
trippin,0,1,1
tripping,1,1,2
tristan,1,0,1
triumph,1,1,2
trivial,1,1,2
trivialities,0,1,1
trivialized,0,1,1
trol,1,0,1
troll,6,10,16
trolling,3,2,5
trolls,2,1,3
trolly,1,0,1
troof,1,0,1
troop,2,0,2
troops,2,0,2
trope,0,1,1
tropes,1,0,1
tropics,1,0,1
trot,1,0,1
trouble,12,5,17
troubled,3,1,4
troubleshooting,1,0,1
troubling,2,0,2
trough,2,0,2
tru,0,1,1
trubisky,0,1,1
truck,4,1,5
trucks,0,2,2
trudeau,22,17,39
true,85,42,127
truest,1,0,1
truly,39,10,49
truman,1,0,1
trump,359,247,606
trumper,1,1,2
trumpers,2,1,3
trumpie,0,1,1
trumpies,1,0,1
trumpism,0,2,2
trumpists,1,0,1
trumpkins,0,1,1
trumps,14,15,29
trumpstard,1,0,1
trumpster,0,1,1
trumpsters,1,2,3
trumptards,0,1,1
trumptrain,1,0,1
trust,28,13,41
trusted,8,8,16
trustee,1,0,1
trustees,1,0,1
trusts,0,1,1
trustworthy,2,0,2
trusty,1,0,1
truth,77,46,123
truthfeed,2,1,3
truthful,2,2,4
truthfulness,1,0,1
truths,1,0,1
try,62,65,127
tryants,1,1,2
tryed,0,1,1
trying,134,64,198
tryna,0,5,5
trynna,1,0,1
tryouts,1,0,1
trys,2,0,2
tshirts,0,1,1
tshwane,1,0,1
tsunami,3,0,3
tsx,1,0,1
tt,0,1,1
tua,2,0,2
tuc,1,0,1
tucker,6,1,7
tuesday,3,1,4
tuition,2,0,2
tulip,1,0,1
tulsa,1,0,1
tum,3,0,3
tumblr,0,1,1
tuna,1,0,1
tunderstandmetaphors,1,0,1
tune,3,1,4
tuned,2,1,3
tunes,1,0,1
tunisians,1,0,1
tunnel,0,1,1
turbines,1,0,1
turd,1,3,4
ture,1,0,1
turkey,1,2,3
turmps,0,1,1
turn,24,19,43
turnbull,2,0,2
turncoat,0,1,1
turned,18,8,26
turning,13,5,18
turnoff,0,1,1
turnout,4,0,4
turnover,1,0,1
turns,13,5,18
turtles,1,1,2
tv,19,13,32
tw,5,0,5
twain,1,0,1
twas,1,0,1
twat,0,2,2
twatter,2,0,2
twatts,0,1,1
tweaked,0,1,1
tweeeeeetrrrr,1,0,1
tweep,0,1,1
tweet,51,33,84
tweeted,3,2,5
tweeter,2,1,3
tweeting,4,6,10
tweets,34,10,44
twentieth,0,1,1
twenty,1,0,1
twice,10,3,13
twin,0,1,1
twins,3,1,4
twinsie,1,0,1
twist,2,1,3
twisted,3,2,5
twisting,3,0,3
twists,1,0,1
twit,1,0,1
twitter,96,27,123
twitterer,1,0,1
twitting,0,1,1
two,59,35,94
twt,2,0,2
twtich,0,1,1
tx,4,2,6
ty,5,0,5
tying,1,0,1
tyler,7,3,10
type,24,9,33
typed,1,1,2
types,8,4,12
typhoons,0,1,1
typical,12,10,22
typically,1,1,2
typing,1,0,1
typo,1,1,2
typoness,0,1,1
tyr,1,0,1
tyrannical,1,1,2
tyranny,2,3,5
tyrant,2,1,3
tyrants,1,0,1
tyrone,0,1,1
tziyon,2,0,2
uber,0,2,2
ubi,0,1,1
uc,2,0,2
ucking,1,0,1
ucp,1,0,1
udiot,0,1,1
uf,0,1,1
uganda,1,0,1
ugh,3,3,6
uglier,0,2,2
ugliest,1,0,1
ugliness,1,0,1
ugly,3,21,24
uh,2,1,3
uhave,0,1,1
uhh,1,0,1
uhhh,0,2,2
uhm,1,1,2
uighur,1,0,1
uk,35,7,42
ukgov,0,1,1
ukip,0,1,1
ukrainian,0,1,1
ukranian,1,0,1
ulster,1,0,1
ulterior,0,2,2
ultimate,4,1,5
ultimately,1,0,1
ultra,4,1,5
ultrafinitists,2,0,2
um,3,2,5
uma,1,0,1
umdala,0,1,1
umm,0,2,2
ummm,2,4,6
ump,1,3,4
umpire,2,4,6
umpires,1,0,1
umsuthu,1,0,1
umuntu,1,0,1
un,6,2,8
unable,3,2,5
unacceptable,1,0,1
unaccompanied,0,1,1
unaccustomed,1,0,1
unadulterated,1,0,1
unaffordable,2,0,2
unafraid,1,0,1
unamerican,2,0,2
unanimous,0,1,1
unarmed,3,3,6
unattended,1,0,1
unattractive,0,1,1
unavailable,1,0,1
unaware,0,1,1
unbeatable,1,1,2
unbecoming,1,2,3
unbelievable,6,3,9
unbias,1,0,1
unbiased,3,2,5
unblocked,1,0,1
unborn,3,2,5
unbridled,0,1,1
unc,1,0,1
uncanny,2,0,2
unchecked,0,1,1
uncivil,0,1,1
unclassifie,0,1,1
unclassifying,1,0,1
uncle,3,3,6
unclean,1,0,1
uncomefortbul,0,1,1
uncomfortable,4,0,4
uncommon,1,0,1
unconstitutional,5,4,9
uncontrollably,1,0,1
uncontrolled,1,0,1
uncontroversial,1,0,1
uncorroborated,1,0,1
uncovered,0,1,1
uncultured,1,1,2
undead,0,1,1
undecided,1,0,1
undefeated,0,1,1
undemocratic,1,0,1
undeniably,2,0,2
under,64,32,96
underage,0,1,1
undercover,2,0,2
undercut,1,0,1
underdog,1,0,1
undereducated,1,0,1
underestimate,0,1,1
underestimating,1,0,1
undergo,1,0,1
underground,0,1,1
underlying,2,0,2
undermine,3,3,6
undermined,0,1,1
undermining,2,2,4
underneath,1,1,2
underoath,1,0,1
underpins,1,0,1
underrated,3,0,3
undersized,1,0,1
understand,75,27,102
understanding,4,5,9
understands,0,1,1
understatement,1,0,1
understood,3,0,3
undertaker,1,0,1
underwater,1,0,1
underwear,1,1,2
undeserved,1,0,1
undeserving,0,1,1
undies,1,0,1
undisputable,1,0,1
undo,1,0,1
undocumented,0,1,1
undoing,1,0,1
undone,2,0,2
undoubtedly,2,0,2
uneducated,1,4,5
unelectable,1,0,1
unelected,2,0,2
unemployable,1,0,1
unemployed,2,2,4
unemployment,3,4,7
unepic,0,1,1
unethical,8,7,15
unexpected,1,0,1
unexplained,1,0,1
unfair,3,3,6
