id,text,target
76206,and by the way you re response is perfect example of liberal deflection mope def be dejected and apathetic exactly what liberals have been since clinton lost,0
20877,she is just plane nuts,0
47848,well was born in dude,0
93354,think he feeling little better right now but he is pitiful when his tum is upset,0
20257,she is disgusting for doing this,1
19694,agree there are obese people trying to change the way they are good luck to them not lazy tess holliday is doing the opposite she is actively promoting that its good and beautiful to be obese its not and its down to being lazy and greedy simple science,1
63232,keith ellison accuser calls out dems amid kavanaugh allegation ve been smeared by my own party keith ellison has no room to accuse anybody of wrong doing,0
73267,yes we need gun control it is out of control,0
10686,except she didn resist and it got her where she is today,0
68556,whoa the whole kitchen sink,0
89527,here she is monsta the most beautiful queen,0
53827,the liberals are the ones arguing to take away our rights,0
97943,shut your ass up,1
94216,globalist tool,0
42732,he so tired of all these liberals everywhere he afraid all this will go away his money his power his tax payer paid junkets his unbridled arrogance is sick keep the pressure on it working,1
99325,goofy grandfather,0
90601,my mom died my dad has my two younger sisters and his sick mother to take care of and he is very sick himself so stepped up moved it and have been living on my own in menifee since was what we re not about to do is speak on things we don know about sit down little boy,0
13388,that ok antifa terrorists do not have intelligent conversations any way keep your head in that safe space,1
11975,several women mps key in gun control debate in canada min of justice did heavy lifting for in introducing gun law she said gun control works it is probably the oldest and most effective form of crime prevention law,1
