,text,target
11021,embarrassing,0
11022,gun control doesn correlate with safety it these facts you should take some time to ponder,0
11023,trump does not want to have the fbi investigate dr ford claim ivana trump reported that trump raped her culture of dirty old sexual perverted men in the gop and neo liberals doing the same thing to dr ford as they did to anita hill white men have no respect for women,1
11024,keep telling it like it is maga,0
11025,maybe the gangs will in chicago will show up and discuss you philosophy on guns and gun control or sensible gun legislative measures since you are from chicago and chicago is the home of gun violence in the us,0
11026,what freaking ass,1
11027,yes mothers now this is what the deranged left will make you do to your little boys are we really going to let this happen pure evil votedemsout maga confirmjudgekavanaugh,1
11028,it was billy clinton welfare reform that caused this to be clear billy clinton is republican lite like hillary is the clinton campaign on progressivism but govern as conservatives,0
11029,when is enough enough this is abhorrent and inexcusable your fearless leader seems to have forgotten that he is public servant,1
11030,in mn wish they would he also supports antifa and is connected to the muslim brotherhood do not want him to have any power here,0
11031,today history is just repeating itself liberals have got away with these disgusting tricks for too long they need to be stopped as this is deeply damaging our country democrats should be more concerned about our country than power and money know that will never happen,0
11032,you are but you are also sick and that alerts my doctor side,0
11033,reason number why conservatives don do comedy,0
11034,oh no you guys dont censor the right at all fucking hypocrites,1
11035,killing the number is finishing your time no parole you are done,0
11036,what if the rape never happened and she is lying why is her word gospel many women are gold diggers avengers and liars,1
11037,like that after dating for months you finally understand it when cringe at the word cock lol,1
11038,copy,0
11039,antifa is not democrat blm is mostly peaceful,0
11040,please get off first take you yell wayy too much and you seem like you are being asshole when you are on set litterly can not hear anything but screaming its obvious dont like you and and was like dude stfu,1
11041,does not surprise me texans hate liberals soros backing,1
