,text,target
10015,@USER FOR THE KOCHS AND THE TRUMPS AND THE POLLUTORS.. BUT NOT FOR WE THE PEOPLE OR STUDENTS OR TEACHERS AND LETS NOT EVEN TALK ABOUT THE THINGS THAT A MAJORITY OF THE AMERICAN PEOPLE EXPECT LIKE HEALTHCARE &amp; GUN CONTROL! NOTHING BUT $$ FOR @USER AND DONORS!,1.0
10017,@USER Carter was the worst one term President until h was passed for that title by Oba our first Black Racist President!  Kinda like  a Black Jefferson Davis!,1.0
10024,@USER I hate politics! You #CNN are despicable. Liberals are treating Judge Kavanaugh  like he’s some sort of serial rapist that they’ve captured at last. #RedWave #voteyes #innocent until proven guilty.,1.0
10025,#GeraniumInTheCranium. Please also dredge up some of her ridiculous “gun control” bills that were shot down. URL,1.0
10028,@USER @USER You are pathetic. This has nothing to do with him his dad or the wall or Mexico. This is about Swallwell thinking its ok for liberals to threaten repubs but not the other away around.,1.0
10036,"@USER Tom Marvollo Riddle. Evan will lose his dick if he fucks around he knows it. Cause he is already after a lady""  She nods and looked at Evan.  Evan grins at her and stayed silent.  He did liked to fuck around but he knew he could not hurt his date""",1.0
10037,@USER @USER You defending sex offenders shows you for who you are.  I don't waste my time with your types,1.0
10038,@USER @USER Wow! YOU'RE exactly like ANTIFA! You say you're against radical influences but YOU are THE MOST RADICAL OF ALL! De-platforming anyone that disagrees with you? Did you pull that one straight out of Hitler's playbook? Can you get any more Nazi Fascist? LOOK BEHIND YOU! IT'S KARMA!,1.0
10042,@USER @USER @USER Please can I have some of whatever it is you’ve been smoking?  Thats some top quality shit you’re coming out with.,1.0
10045,@USER She is a nut case,1.0
10049,@USER I neither side with the Klan nor Antifa.  I stay out of family squabbles. Dems can clean up their own bastard children.  Perhaps you could clarify how I do t support the 14th.,1.0
10050,@USER This whole thing has been a sham from the start!,1.0
10057,@USER @USER He thinks he is smart. Me? I don’t think that.,1.0
10064,@USER So that's why he is dead now??? Really FOX?? I would call that completely unrelated... This is why BLM is neccessary,0.0
10066,@USER This isn't ya finest moment hun. Try again once you fix ya shit and knock this tweet away.,1.0
10072,@USER It’s funny how you idiot liberals seem to forget when other presidents do the same shit. Haha.,1.0
10074,@USER You are dead to me!,1.0
10083,@USER That won’t happen as he is only comfortable twitting from his golden throne or toilet to most of us.,1.0
10085,@USER Do I care 🚫pe.  Hope they fold like a cheap table.  Wonder what the spoiled primadonnas do when their huge salaries can't be made.  Bet it won't be bailed out like GM &amp; Too Big To Fail Banks were,1.0
10092,Ain’t no pussy good enough to get broke while I’m in it,0.0
10093,@USER @USER is paid to attack the credibility of anyone who criticizes or accuses Trump of wrong doing. He is a paid political hitman disguised as a journalist. He is a hack!,1.0
10094,@USER She says no. You are now sad. She then realizes what you might actually mean. She slaps you. She says no. Now you are sad AND your face hurts.,1.0
10096,@USER Are you an ostrich?,1.0
10097,@USER Like if alt right dudes were born in Berkeley they'd be antifa,0.0
10098,@USER WHAT THE FUCK,0.0
10099,@USER fuck yeah !,0.0
10100,@USER @USER Not one for anything to do with RUSSIAN COLLUSION which BTW is not a crime most b4 they knew DT. The ones who copped out only did so 2 save their ass. I'm just curious why none of u self righteous ppl had a problem w/ all HRC &amp; BO crimes lies spying etc? Hypocritical I'd say.,1.0
10104,@USER @USER @USER No he didn't. He said I'm sure there is fine people on both sides. Do you disagree with that or are you one of those far left people who think all conservatives are racists. Antifa is a terror group that uses violence against innocent people who think differently.,0.0
10105,@USER @USER @USER Are you serious. Man you’re an idiot! He is the most hateful scum on earth.,1.0
10106,@USER Bill you should be silent on gun control and immigrantion.   You had 8 years and did nothing. Don't be a Monday morning quarterback now. To little to late.,0.0
10116,@USER He’s a disgrace to his party and all he claims to stand for. He’s not on the side of conservatives. He just wants to make a name for himself and anybody’s cost.,1.0
10117,@USER 😂😂😂😂😂 Liberals really are nuts.,1.0
10118,@USER @USER @USER I agree! I guess Dems are saying that they’re worried about some October surprise where the FISA docs are released leading up to the election.😊🇺🇸MAGA!,1.0
10121,@USER You’ve lost your mind. That shit is unsanitary af. URL,0.0
10123,"@USER @USER @USER @USER @USER  You are fkn deluded pal #FatNixon is a digusting pig  Trump interview on 9/11: [My building] was the 2nd-tallest in Manhattan... And now it’s the tallest.""""",1.0
10128,"@USER I mean, the logic"" behind their claim means that in the 90's the Liberals felt it was OK for a man to abuse women... that's essentially what they are saying... and that the Conservatives were in the right... right?""",0.0
10131,@USER That shit got me dead!! Eager ass boi!,1.0
10133,@USER @USER If I ever met this woman I can guarantee you I would want to just slap the shit out of her.  She is a total disgrace !!  Dumber than a box of rocks,1.0
10134,@USER @USER @USER You are as cheap as cheap she is...Try with Bible and Quran if you really have guts,1.0
10135,@USER Better take an extra antidepressant Cher it’s a done deal. 🇺🇸,1.0
10137,"@USER Holder is an evil, hateful, dangerous man.  He's a real"" racist.  He absolutely hates White People.  He &amp; Obama contributed to the race riots during O's Admin.""",1.0
10139,@USER @USER He is a disgrace he needs to resign or the citizens of Maricopa County need to start a recall.  If he FUBAR’s the General Election that should be it. No waiting until 2020.,1.0
10141,Suck it @USER  #Winning #MAGA URL,1.0
10143,@USER I still can't read an analog clock like I can but it takes me like a fucking minute to process it and I can't just glance at one like a digital click,0.0
10148,@USER Shit getting out of hand,0.0
10150,@USER Trying to shape opinion. #MockingbirdMedia at it's worse.. Read the comments.. It failed miserably.. #MAGA #GreatAwakening #TheStorm  #WeThePeople  #WWG1WGA  #DrainTheSwamp #ReleaseTheVideo  @USER #MockingbirdMedia #FakeNews  @USER #QAnon #QAnon8chan URL,1.0
10157,"@USER @USER @USER You should.have tried more, perhaps a BJP or RSS connection could have been fixed"".Masters would be happy Dhanya""",1.0
10162,@USER she is hungery,0.0
10168,@USER And dying a slow death such a shame,1.0
10176,It is time to take these people down and take their power now before they hurt our PTOTUS!! These people are ABUSING their power that was given to them in trust! ..@USER #Maga #QAnon #WakeUpAmerica URL,1.0
10177,@USER @USER @USER GOV Brown needs a class on #MAGA 101. Also need a swift kick in the pants for insulating @USER .,0.0
10181,@USER America is better than swamp crud like YOU!,1.0
10184,@USER Bad behavior like that is never acceptable.,0.0
10185,@USER even IF that was the reason the last thing mac would want would be for everyone to be harassing the shit out of her when she is already grieving. cmon dude.,1.0
10189,@USER I was more sad about how many liberals seem to love firing shots at allies. I saw it in 2016 with Bernie Sanders supporters calling me an Uncle Tom for supporting Hillary.  I made the same argument then and now. No shade and hopefully you don't block me. I respect your opinion,1.0
10190,@USER @USER Still no excuse... Where TF are her parents??? They are using him &amp; he is using her.,0.0
10199,@USER She is a liar !  Doesn’t even remember all !  Says it right there !,1.0
10201,@USER Only suckers are paying $40 for early access to a game they'll hate in a week,0.0
10202,@USER @USER @USER You are take stupid to a whole new supersized level,1.0
10204,@USER @USER You are part of the problem. You are the racist.  Wanna address this ? @USER  @USER,1.0
10206,@USER @USER I'm all for gun control use both hand's,0.0
10207,@USER Another nail in the coffin of the NFL,0.0
10213,@USER @USER Nobody voices opinions in this country louder than conservatives so idk what the fuck he's on about,1.0
10214,@USER i love you u beautiful bitch rAWR,1.0
10218,@USER He is useless.   I hope he has plenty paper towels. Why can't he act like a grown up???,1.0
10223,@USER Hmmm it’s almost like gun control laws don’t work. Which means that there must be something more than guns that are the problem.....,1.0
10226,@USER Sessions is not doing his job! He is a deep state RINO just like you!,1.0
10228,@USER Mon « bye bitches » suffisait,1.0
10229,@USER @USER He is a coward. He goes after countries that are peaceful and humane.  He perceives that as a weakness.  He loves Putin and Kim Jun Un because they are the “tough guys”. Like in high school.  He wants to be a tough guy by bullying those who have a soul.,1.0
10232,More @USER lies! #MAGA #MakeAmericaGreatAgain #TheResistance URL,1.0
10236,@USER @USER @USER @USER At least you are honest about wanting a nationwide gun ban. I give you credit for that. And the only place you can show that gun control works is in an environment with controlled access. Of course gun control works if the only access to a place is through metal detectors.,1.0
10239,@USER @USER @USER @USER What are you doing Jeff?  Do you think following in McCain's footsteps is a good idea?  You will be known as a TRAITOR too. Walk away from the DemonRats RESISTANCE PARTY Liberals evilness.  Confirm Kavanaugh.,1.0
10242,@USER The epitome of class. A big fat class.,1.0
10247,@USER oh my fucking gods.,0.0
10253,@USER @USER And the NRA supported gun control when it was targeting the black panthers who were defending black neighbourhoods against police brutality.,1.0
10258,"@USER And republicans fall right in line and say these are serious accusations we must postpone the vote until we hear from her"".  Many republicans are not interested in being conservatives.""",0.0
10260,@USER Eminem may be an angry old man yelling about young people but i just REALLY wouldn't care unless he would be dressed as a Roblox character while rapping,1.0
10261,"@USER @USER Do you have evidence that Trump didn't collude with Russia?   DUuUueerrrrhhh, he said so...MAGA!"" URL",1.0
